iter	Passed	Remaining
1666	36366	399943
1667	36388	399919
1668	36409	399888
1669	36430	399862
1670	36451	399837
1671	36471	399793
1672	36493	399766
1673	36515	399753
1674	36536	399724
1675	36557	399692
1676	36579	399673
1677	36600	399642
1678	36622	399622
1679	36643	399593
1680	36665	399564
1681	36685	399527
1682	36706	399491
1683	36726	399457
1684	36747	399420
1685	36767	399383
1686	36788	399351
1687	36809	399319
1688	36830	399293
1689	36852	399271
1690	36873	399241
1691	36895	399226
1692	36917	399196
1693	36938	399171
1694	36961	399162
1695	36980	399111
1696	37002	399088
1697	37022	399048
1698	37042	399005
1699	37064	398988
1700	37086	398969
1701	37107	398942
1702	37127	398899
1703	37149	398875
1704	37171	398859
1705	37192	398827
1706	37214	398805
1707	37233	398759
1708	37256	398745
1709	37277	398718
1710	37298	398683
1711	37319	398658
1712	37341	398637
1713	37363	398616
1714	37384	398591
1715	37404	398549
1716	37425	398519
1717	37447	398494
1718	37467	398456
1719	37489	398434
1720	37511	398410
1721	37532	398385
1722	37554	398368
1723	37576	398344
1724	37597	398320
1725	37619	398292
1726	37641	398273
1727	37663	398259
1728	37686	398251
1729	37710	398247
1730	37734	398252
1731	37757	398238
1732	37778	398210
1733	37798	398174
1734	37820	398148
1735	37841	398120
1736	37863	398103
1737	37885	398080
1738	37907	398060
1739	37929	398036
1740	37949	398002
1741	37969	397959
1742	37990	397933
1743	38013	397917
1744	38034	397886
1745	38056	397870
1746	38077	397838
1747	38099	397820
1748	38121	397799
1749	38142	397770
1750	38162	397730
1751	38184	397708
1752	38206	397694
1753	38229	397681
1754	38250	397648
1755	38270	397612
1756	38292	397592
1757	38314	397575
1758	38336	397555
1759	38358	397533
1760	38380	397513
1761	38403	397502
1762	38425	397486
1763	38446	397451
1764	38467	397429
1765	38490	397414
1766	38511	397383
1767	38532	397356
1768	38554	397340
1769	38575	397310
1770	38596	397276
1771	38619	397268
1772	38641	397250
1773	38663	397229
1774	38683	397190
1775	38705	397165
1776	38726	397138
1777	38747	397111
1778	38768	397078
1779	38790	397060
1780	38811	397027
1781	38833	397003
1782	38853	396967
1783	38874	396934
1784	38896	396916
1785	38918	396900
1786	38940	396875
1787	38961	396854
1788	38983	396826
1789	39003	396790
1790	39024	396758
1791	39045	396734
1792	39067	396705
1793	39088	396682
1794	39110	396658
1795	39131	396627
1796	39153	396613
1797	39174	396585
1798	39197	396568
1799	39218	396547
1800	39242	396542
1801	39264	396526
1802	39287	396516
1803	39309	396498
1804	39331	396475
1805	39352	396442
1806	39374	396421
1807	39396	396406
1808	39418	396386
1809	39441	396371
1810	39464	396363
1811	39485	396337
1812	39506	396304
1813	39528	396289
1814	39552	396287
1815	39575	396274
1816	39598	396263
1817	39620	396249
1818	39643	396241
1819	39666	396228
1820	39690	396227
1821	39713	396217
1822	39735	396199
1823	39758	396192
1824	39780	396171
1825	39802	396152
1826	39824	396133
1827	39847	396123
1828	39870	396115
1829	39892	396087
1830	39915	396078
1831	39937	396057
1832	39959	396037
1833	39981	396023
1834	40003	396005
1835	40025	395983
1836	40048	395968
1837	40071	395963
1838	40094	395949
1839	40117	395938
1840	40139	395919
1841	40161	395904
1842	40183	395887
1843	40206	395868
1844	40228	395853
1845	40252	395848
1846	40274	395837
1847	40297	395826
1848	40320	395816
1849	40343	395801
1850	40365	395782
1851	40389	395782
1852	40413	395778
1853	40436	395773
1854	40459	395760
1855	40482	395748
1856	40504	395735
1857	40527	395722
1858	40548	395693
1859	40569	395661
1860	40590	395631
1861	40612	395611
1862	40634	395589
1863	40658	395590
1864	40680	395570
1865	40702	395550
1866	40724	395526
1867	40746	395509
1868	40768	395487
1869	40789	395458
1870	40810	395436
1871	40831	395407
1872	40853	395380
1873	40875	395362
1874	40897	395337
1875	40918	395310
1876	40938	395277
1877	40960	395255
1878	40981	395228
1879	41003	395204
1880	41025	395183
1881	41047	395160
1882	41069	395147
1883	41091	395119
1884	41112	395095
1885	41134	395074
1886	41156	395057
1887	41179	395045
1888	41200	395011
1889	41220	394976
1890	41241	394949
1891	41263	394924
1892	41285	394904
1893	41305	394871
1894	41327	394845
1895	41350	394839
1896	41374	394832
1897	41395	394809
1898	41418	394798
1899	41441	394789
1900	41462	394757
1901	41483	394729
1902	41506	394718
1903	41529	394702
1904	41550	394672
1905	41571	394647
1906	41593	394629
1907	41616	394616
1908	41636	394579
1909	41659	394567
1910	41682	394558
1911	41703	394529
1912	41724	394496
1913	41746	394477
1914	41768	394457
1915	41789	394428
1916	41811	394410
1917	41833	394382
1918	41855	394362
1919	41879	394360
1920	41899	394328
1921	41920	394295
1922	41940	394256
1923	41964	394253
1924	41986	394232
1925	42006	394200
1926	42028	394176
1927	42050	394157
1928	42072	394134
1929	42094	394113
1930	42114	394081
1931	42136	394056
1932	42157	394033
1933	42178	393996
1934	42199	393973
1935	42220	393940
1936	42241	393915
1937	42264	393898
1938	42286	393882
1939	42308	393857
1940	42329	393834
1941	42352	393820
1942	42373	393796
1943	42396	393785
1944	42419	393770
1945	42441	393750
1946	42462	393723
1947	42484	393701
1948	42505	393669
1949	42526	393641
1950	42548	393625
1951	42570	393605
1952	42592	393584
1953	42613	393553
1954	42635	393534
1955	42658	393519
1956	42679	393496
1957	42700	393466
1958	42722	393445
1959	42744	393420
1960	42766	393407
1961	42787	393374
1962	42808	393347
1963	42828	393310
1964	42849	393281
1965	42871	393262
1966	42892	393229
1967	42913	393203
1968	42936	393190
1969	42958	393164
1970	42981	393153
1971	43003	393136
1972	43024	393104
1973	43045	393082
1974	43067	393061
1975	43089	393041
1976	43110	393008
1977	43132	392986
1978	43153	392957
1979	43175	392942
1980	43198	392931
1981	43221	392917
1982	43242	392885
1983	43264	392868
1984	43285	392839
1985	43307	392821
1986	43329	392804
1987	43352	392790
1988	43374	392766
1989	43397	392756
1990	43418	392728
1991	43439	392699
1992	43460	392671
1993	43482	392646
1994	43502	392610
1995	43523	392583
1996	43545	392559
1997	43566	392530
1998	43587	392501
1999	43609	392486
2000	43630	392459
2001	43653	392441
2002	43675	392422
2003	43697	392402
2004	43719	392388
2005	43742	392371
2006	43764	392356
2007	43788	392349
2008	43810	392334
2009	43831	392305
2010	43852	392277
2011	43873	392244
2012	43895	392221
2013	43916	392198
2014	43939	392185
2015	43961	392166
2016	43982	392138
2017	44004	392116
2018	44026	392095
2019	44049	392083
2020	44072	392070
2021	44094	392052
2022	44114	392016
2023	44135	391982
2024	44156	391954
2025	44176	391923
2026	44198	391895
2027	44220	391880
2028	44241	391849
2029	44262	391824
2030	44284	391802
2031	44307	391792
2032	44328	391762
2033	44348	391722
2034	44369	391691
2035	44390	391665
2036	44412	391646
2037	44433	391613
2038	44454	391584
2039	44476	391570
2040	44498	391551
2041	44522	391541
2042	44544	391523
2043	44565	391497
2044	44587	391474
2045	44610	391464
2046	44632	391447
2047	44656	391439
2048	44679	391434
2049	44702	391421
2050	44722	391385
2051	44745	391371
2052	44767	391354
2053	44789	391328
2054	44811	391314
2055	44832	391284
2056	44853	391255
2057	44876	391239
2058	44897	391213
2059	44918	391180
2060	44940	391167
2061	44962	391143
2062	44984	391124
2063	45007	391115
2064	45029	391090
2065	45051	391068
2066	45071	391035
2067	45093	391011
2068	45114	390982
2069	45135	390957
2070	45156	390930
2071	45179	390915
2072	45201	390898
2073	45222	390868
2074	45242	390827
2075	45263	390799
2076	45285	390777
2077	45305	390747
2078	45328	390734
2079	45349	390703
2080	45370	390677
2081	45392	390650
2082	45414	390630
2083	45436	390616
2084	45457	390586
2085	45479	390568
2086	45503	390558
2087	45526	390553
2088	45549	390538
2089	45571	390518
2090	45593	390497
2091	45615	390479
2092	45635	390445
2093	45656	390414
2094	45679	390397
2095	45700	390370
2096	45723	390358
2097	45743	390325
2098	45765	390305
2099	45785	390269
2100	45808	390254
2101	45830	390238
2102	45852	390216
2103	45874	390190
2104	45896	390174
2105	45919	390160
2106	45940	390135
2107	45962	390116
2108	45984	390093
2109	46004	390060
2110	46028	390051
2111	46049	390029
2112	46072	390013
2113	46094	389993
2114	46116	389971
2115	46136	389940
2116	46159	389924
2117	46179	389891
2118	46200	389862
2119	46222	389839
2120	46243	389812
2121	46266	389797
2122	46287	389770
2123	46309	389749
2124	46331	389731
2125	46354	389714
2126	46375	389685
2127	46395	389654
2128	46417	389631
2129	46438	389607
2130	46461	389595
2131	46484	389577
2132	46506	389559
2133	46528	389541
2134	46549	389515
2135	46571	389494
2136	46593	389468
2137	46615	389449
2138	46636	389423
2139	46657	389395
2140	46679	389374
2141	46701	389350
2142	46723	389333
2143	46745	389313
2144	46766	389285
2145	46789	389270
2146	46810	389245
2147	46833	389232
2148	46855	389213
2149	46877	389190
2150	46899	389172
2151	46921	389152
2152	46943	389130
2153	46964	389102
2154	46985	389078
2155	47007	389053
2156	47028	389026
2157	47050	389006
2158	47072	388983
2159	47094	388963
2160	47115	388939
2161	47137	388916
2162	47158	388887
2163	47178	388855
2164	47199	388826
2165	47220	388794
2166	47241	388764
2167	47261	388732
2168	47282	388705
2169	47305	388686
2170	47327	388668
2171	47348	388642
2172	47369	388613
2173	47391	388592
2174	47413	388571
2175	47434	388541
2176	47456	388525
2177	47478	388500
2178	47500	388483
2179	47522	388462
2180	47544	388441
2181	47566	388421
2182	47586	388388
2183	47607	388358
2184	47629	388338
2185	47651	388317
2186	47673	388294
2187	47695	388280
2188	47718	388263
2189	47739	388238
2190	47761	388216
2191	47782	388192
2192	47805	388178
2193	47826	388152
2194	47849	388135
2195	47871	388120
2196	47892	388089
2197	47914	388067
2198	47936	388044
2199	47956	388015
2200	47979	387996
2201	48000	387969
2202	48021	387941
2203	48042	387916
2204	48065	387904
2205	48087	387880
2206	48108	387855
2207	48129	387826
2208	48151	387806
2209	48172	387781
2210	48194	387755
2211	48216	387734
2212	48236	387703
2213	48258	387682
2214	48280	387659
2215	48301	387634
2216	48322	387607
2217	48346	387603
2218	48368	387582
2219	48390	387560
2220	48413	387546
2221	48435	387525
2222	48457	387510
2223	48478	387477
2224	48498	387442
2225	48522	387440
2226	48543	387413
2227	48565	387392
2228	48587	387370
2229	48609	387350
2230	48631	387330
2231	48654	387314
2232	48676	387295
2233	48697	387271
2234	48718	387243
2235	48740	387218
2236	48762	387203
2237	48784	387183
2238	48807	387168
2239	48829	387148
2240	48851	387127
2241	48872	387099
2242	48893	387073
2243	48914	387044
2244	48936	387021
2245	48959	387007
2246	48980	386979
2247	49001	386953
2248	49023	386930
2249	49045	386912
2250	49066	386886
2251	49086	386851
2252	49107	386820
2253	49128	386795
2254	49149	386765
2255	49170	386735
2256	49190	386703
2257	49212	386678
2258	49233	386655
2259	49255	386631
2260	49275	386600
2261	49298	386584
2262	49319	386557
2263	49341	386533
2264	49362	386509
2265	49383	386482
2266	49405	386464
2267	49426	386432
2268	49448	386413
2269	49470	386389
2270	49492	386369
2271	49513	386343
2272	49534	386314
2273	49554	386280
2274	49577	386265
2275	49599	386245
2276	49620	386218
2277	49640	386187
2278	49662	386167
2279	49683	386138
2280	49704	386110
2281	49727	386096
2282	49748	386067
2283	49770	386046
2284	49791	386020
2285	49812	385989
2286	49834	385970
2287	49855	385942
2288	49878	385930
2289	49901	385915
2290	49923	385895
2291	49945	385880
2292	49967	385858
2293	49988	385833
2294	50010	385810
2295	50032	385792
2296	50054	385769
2297	50074	385734
2298	50097	385719
2299	50118	385694
2300	50139	385670
2301	50161	385647
2302	50183	385627
2303	50204	385601
2304	50225	385573
2305	50247	385552
2306	50270	385536
2307	50290	385506
2308	50312	385480
2309	50334	385461
2310	50356	385442
2311	50378	385422
2312	50399	385393
2313	50420	385368
2314	50443	385353
2315	50465	385332
2316	50486	385308
2317	50508	385285
2318	50529	385256
2319	50550	385228
2320	50572	385206
2321	50593	385180
2322	50614	385153
2323	50635	385127
2324	50656	385098
2325	50678	385080
2326	50699	385053
2327	50722	385040
2328	50743	385012
2329	50764	384981
2330	50785	384957
2331	50808	384943
2332	50829	384915
2333	50851	384893
2334	50873	384872
2335	50895	384852
2336	50916	384828
2337	50938	384804
2338	50960	384783
2339	50981	384761
2340	51002	384733
2341	51025	384717
2342	51049	384714
2343	51071	384689
2344	51092	384663
2345	51114	384645
2346	51136	384622
2347	51157	384596
2348	51178	384565
2349	51199	384541
2350	51220	384515
2351	51242	384495
2352	51264	384471
2353	51286	384451
2354	51308	384432
2355	51330	384409
2356	51352	384393
2357	51374	384368
2358	51394	384338
2359	51417	384320
2360	51438	384295
2361	51459	384267
2362	51482	384254
2363	51503	384224
2364	51525	384205
2365	51547	384186
2366	51567	384155
2367	51590	384138
2368	51611	384114
2369	51633	384095
2370	51655	384071
2371	51676	384041
2372	51697	384014
2373	51720	384003
2374	51742	383982
2375	51763	383958
2376	51787	383954
2377	51809	383933
2378	51830	383906
2379	51850	383869
2380	51871	383843
2381	51893	383823
2382	51916	383803
2383	51936	383771
2384	51959	383756
2385	51980	383728
2386	52000	383699
2387	52022	383679
2388	52045	383662
2389	52066	383635
2390	52086	383603
2391	52107	383575
2392	52127	383542
2393	52148	383514
2394	52170	383492
2395	52194	383483
2396	52218	383477
2397	52239	383454
2398	52260	383424
2399	52282	383406
2400	52303	383380
2401	52325	383355
2402	52347	383337
2403	52369	383313
2404	52390	383289
2405	52412	383267
2406	52432	383232
2407	52452	383196
2408	52472	383164
2409	52492	383133
2410	52514	383108
2411	52536	383090
2412	52557	383064
2413	52579	383039
2414	52600	383017
2415	52623	382999
2416	52645	382982
2417	52667	382959
2418	52690	382945
2419	52710	382914
2420	52733	382897
2421	52754	382872
2422	52777	382859
2423	52799	382838
2424	52821	382823
2425	52844	382805
2426	52865	382778
2427	52886	382748
2428	52907	382724
2429	52928	382698
2430	52950	382674
2431	52970	382641
2432	52991	382613
2433	53013	382595
2434	53035	382576
2435	53057	382550
2436	53078	382523
2437	53098	382493
2438	53120	382473
2439	53141	382441
2440	53161	382409
2441	53182	382380
2442	53204	382361
2443	53226	382340
2444	53247	382318
2445	53269	382297
2446	53291	382276
2447	53314	382258
2448	53336	382238
2449	53357	382214
2450	53378	382186
2451	53399	382156
2452	53422	382143
2453	53443	382122
2454	53465	382098
2455	53487	382078
2456	53509	382059
2457	53530	382034
2458	53553	382018
2459	53574	381993
2460	53595	381961
2461	53616	381936
2462	53638	381918
2463	53661	381902
2464	53683	381880
2465	53707	381873
2466	53728	381850
2467	53751	381833
2468	53772	381805
2469	53794	381789
2470	53816	381767
2471	53838	381751
2472	53861	381735
2473	53883	381713
2474	53905	381693
2475	53927	381675
2476	53949	381651
2477	53971	381635
2478	53992	381608
2479	54015	381591
2480	54036	381565
2481	54057	381537
2482	54078	381509
2483	54100	381489
2484	54123	381475
2485	54146	381463
2486	54167	381435
2487	54188	381411
2488	54211	381395
2489	54232	381372
2490	54255	381354
2491	54276	381328
2492	54298	381307
2493	54319	381284
2494	54340	381254
2495	54362	381232
2496	54383	381208
2497	54405	381184
2498	54426	381156
2499	54447	381130
2500	54469	381110
2501	54490	381084
2502	54512	381064
2503	54534	381045
2504	54556	381026
2505	54578	381004
2506	54599	380976
2507	54620	380947
2508	54642	380927
2509	54663	380904
2510	54684	380877
2511	54705	380850
2512	54727	380826
2513	54749	380806
2514	54770	380778
2515	54791	380755
2516	54813	380734
2517	54835	380714
2518	54857	380692
2519	54880	380676
2520	54902	380656
2521	54924	380638
2522	54944	380604
2523	54966	380582
2524	54987	380559
2525	55009	380535
2526	55032	380521
2527	55053	380499
2528	55074	380470
2529	55094	380432
2530	55115	380405
2531	55137	380389
2532	55159	380366
2533	55180	380343
2534	55203	380324
2535	55224	380303
2536	55247	380285
2537	55269	380267
2538	55292	380254
2539	55314	380235
2540	55335	380208
2541	55357	380183
2542	55379	380167
2543	55401	380142
2544	55424	380128
2545	55446	380109
2546	55468	380090
2547	55489	380062
2548	55512	380051
2549	55534	380028
2550	55556	380008
2551	55578	379988
2552	55600	379966
2553	55621	379943
2554	55643	379924
2555	55664	379894
2556	55687	379883
2557	55710	379864
2558	55731	379839
2559	55754	379829
2560	55776	379810
2561	55799	379794
2562	55821	379771
2563	55841	379742
2564	55864	379729
2565	55885	379701
2566	55906	379671
2567	55927	379647
2568	55948	379620
2569	55969	379593
2570	55992	379578
2571	56014	379555
2572	56035	379526
2573	56056	379502
2574	56077	379476
2575	56098	379450
2576	56122	379443
2577	56142	379410
2578	56164	379389
2579	56186	379365
2580	56206	379335
2581	56227	379305
2582	56247	379273
2583	56270	379260
2584	56292	379241
2585	56314	379220
2586	56335	379193
2587	56358	379179
